# Reference      Predicted      Error          #atoms         
-193.41793      -193.30622      0.11171         64.00000       
-194.69308      -194.61030      0.08277         64.00000       
-193.82419      -194.26673      0.44254         64.00000       
-192.68033      -192.87869      0.19836         64.00000       
-193.45858      -193.60384      0.14526         64.00000       
-194.10226      -193.57011      0.53215         64.00000       
-194.21868      -194.41848      0.19980         64.00000       
-193.59193      -193.54826      0.04367         64.00000       
-192.27881      -192.38773      0.10893         64.00000       
-193.81575      -193.97323      0.15748         64.00000       
-192.72942      -193.22162      0.49220         64.00000       
-195.12946      -194.95835      0.17112         64.00000       
-195.58568      -195.19355      0.39213         64.00000       
-193.77154      -193.84598      0.07445         64.00000       
-193.61201      -193.59578      0.01624         64.00000       
-192.86672      -193.25771      0.39098         64.00000       
-193.04059      -193.42211      0.38152         64.00000       
-194.11866      -193.90807      0.21058         64.00000       
-189.66910      -189.75655      0.08746         64.00000       
-193.53661      -193.27585      0.26077         64.00000       
-191.78303      -192.08650      0.30348         64.00000       
-195.79322      -195.66954      0.12368         64.00000       
-193.72365      -193.27377      0.44988         64.00000       
-193.93881      -193.68854      0.25027         64.00000       
-192.73024      -193.13954      0.40930         64.00000       
-192.33930      -192.35784      0.01854         64.00000       
-193.97846      -194.38726      0.40880         64.00000       
-193.16339      -193.19098      0.02758         64.00000       
-192.94631      -192.97050      0.02419         64.00000       
-193.16175      -193.11262      0.04913         64.00000       
-193.36528      -193.31343      0.05185         64.00000       
-192.30804      -192.55053      0.24249         64.00000       
-192.36791      -192.44768      0.07977         64.00000       
-193.06359      -193.18681      0.12322         64.00000       
-193.83259      -193.56661      0.26598         64.00000       
-190.81607      -190.91931      0.10325         64.00000       
-194.71581      -194.47574      0.24007         64.00000       
-192.48885      -191.99714      0.49171         64.00000       
-192.99994      -193.09845      0.09851         64.00000       
-193.05039      -193.12480      0.07441         64.00000       
-193.77814      -193.99747      0.21933         64.00000       
-191.26079      -191.69994      0.43915         64.00000       
-192.06330      -191.88571      0.17759         64.00000       
-192.74529      -193.18540      0.44011         64.00000       
-192.63049      -192.67025      0.03977         64.00000       
-191.77107      -192.01484      0.24378         64.00000       
-193.83003      -194.05343      0.22340         64.00000       
-190.46871      -190.96495      0.49624         64.00000       
-193.54366      -193.33008      0.21358         64.00000       
-192.30842      -191.95443      0.35399         64.00000       
-193.86476      -193.98513      0.12037         64.00000       
-195.36387      -195.48789      0.12402         64.00000       
-192.37334      -192.06806      0.30528         64.00000       
-192.26647      -192.10302      0.16345         64.00000       
-192.76504      -192.89902      0.13398         64.00000       
-195.00023      -194.72965      0.27058         64.00000       
-193.48366      -193.44768      0.03598         64.00000       
-194.82324      -194.66793      0.15531         64.00000       
-192.11652      -192.43858      0.32206         64.00000       
-192.00700      -191.76245      0.24455         64.00000       
-191.39466      -191.29186      0.10280         64.00000       
-192.86853      -193.03002      0.16149         64.00000       
-195.13587      -194.58155      0.55433         64.00000       
-192.32379      -192.20686      0.11693         64.00000       
-189.92429      -190.16185      0.23756         64.00000       
-195.40659      -195.21418      0.19242         64.00000       
-195.09892      -194.72183      0.37709         64.00000       
-194.24940      -194.03186      0.21754         64.00000       
-193.92769      -194.07958      0.15188         64.00000       
-191.48317      -191.21359      0.26958         64.00000       
-194.09301      -193.74096      0.35204         64.00000       
-193.35530      -193.28462      0.07067         64.00000       
-192.49176      -192.37297      0.11879         64.00000       
-193.14253      -193.08452      0.05800         64.00000       
-193.54050      -193.03902      0.50147         64.00000       
-194.84150      -194.89051      0.04901         64.00000       
-194.27106      -194.31390      0.04284         64.00000       
-193.43604      -193.38193      0.05410         64.00000       
-194.75537      -194.78693      0.03156         64.00000       
-190.38331      -190.67031      0.28700         64.00000       
-191.74065      -192.02740      0.28675         64.00000       
-194.36759      -194.39828      0.03069         64.00000       
-194.33525      -194.51602      0.18077         64.00000       
-194.68366      -194.51452      0.16914         64.00000       
-191.84804      -191.73912      0.10892         64.00000       
-192.62121      -192.87919      0.25798         64.00000       
-193.90327      -193.92105      0.01778         64.00000       
-192.80691      -193.02316      0.21624         64.00000       
-192.02795      -192.32037      0.29242         64.00000       
-193.53396      -193.35228      0.18168         64.00000       
-193.69493      -193.56543      0.12950         64.00000       
-189.62705      -189.39428      0.23277         64.00000       
-194.86647      -194.71002      0.15645         64.00000       
-194.58510      -194.52617      0.05893         64.00000       
-194.02720      -193.64019      0.38701         64.00000       
-192.74234      -193.03675      0.29441         64.00000       
# MSE = 3.05329E-02
# Maxerror = 1.37378E+00
