# Reference      Predicted      Error          #atoms         
-62.62780       -62.68064       0.05284         11.00000       
-62.62798       -62.68064       0.05266         11.00000       
-62.62837       -62.68064       0.05227         11.00000       
-62.62880       -62.68064       0.05184         11.00000       
-62.63856       -62.68064       0.04208         11.00000       
-62.62921       -62.68064       0.05143         11.00000       
-62.63628       -62.68064       0.04436         11.00000       
-62.62939       -62.68064       0.05125         11.00000       
-62.62963       -62.68064       0.05100         11.00000       
-62.63407       -62.68064       0.04657         11.00000       
-62.63436       -62.68064       0.04627         11.00000       
-62.63024       -62.68064       0.05040         11.00000       
-62.63803       -62.68064       0.04260         11.00000       
-62.63823       -62.68064       0.04241         11.00000       
-62.63854       -62.68064       0.04210         11.00000       
-62.63790       -62.68064       0.04273         11.00000       
-62.63855       -62.68064       0.04209         11.00000       
-62.63622       -62.68064       0.04442         11.00000       
-62.63638       -62.68064       0.04425         11.00000       
-62.63617       -62.68064       0.04447         11.00000       
-62.63658       -62.68064       0.04406         11.00000       
-62.63481       -62.68064       0.04583         11.00000       
-62.63170       -62.68064       0.04894         11.00000       
